STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
37,37013,Beaufort,Beaufort County,37013,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72097,Mayagüez,Mayagüez Municipio,72097,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36027,Dutchess,Dutchess County,36027,50.0,AL092020,al,9.0,000,2020072812,2020080506
45,45015,Berkeley,Berkeley County,45015,50.0,AL092020,al,9.0,000,2020072812,2020080506
10,10003,New Castle,New Castle County,10003,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51073,Gloucester,Gloucester County,51073,50.0,AL092020,al,9.0,000,2020072812,2020080506
42,42101,Philadelphia,Philadelphia County,42101,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37029,Camden,Camden County,37029,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36001,Albany,Albany County,36001,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37031,Carteret,Carteret County,37031,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37139,Pasquotank,Pasquotank County,37139,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36039,Greene,Greene County,36039,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34009,Cape May,Cape May County,34009,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51101,King William,King William County,51101,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24009,Calvert,Calvert County,24009,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72003,Aguada,Aguada Municipio,72003,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37083,Halifax,Halifax County,37083,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72055,Guánica,Guánica Municipio,72055,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24019,Dorchester,Dorchester County,24019,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34005,Burlington,Burlington County,34005,50.0,AL092020,al,9.0,000,2020072812,2020080506
50,50021,Rutland,Rutland County,50021,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37163,Sampson,Sampson County,37163,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51550,Chesapeake,Chesapeake city,51550,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72153,Yauco,Yauco Municipio,72153,50.0,AL092020,al,9.0,000,2020072812,2020080506
42,42011,Berks,Berks County,42011,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51093,Isle of Wight,Isle of Wight County,51093,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36059,Nassau,Nassau County,36059,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24003,Anne Arundel,Anne Arundel County,24003,50.0,AL092020,al,9.0,000,2020072812,2020080506
25,25003,Berkshire,Berkshire County,25003,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34023,Middlesex,Middlesex County,34023,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36115,Washington,Washington County,36115,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72093,Maricao,Maricao Municipio,72093,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36119,Westchester,Westchester County,36119,50.0,AL092020,al,9.0,000,2020072812,2020080506
10,10005,Sussex,Sussex County,10005,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51620,Franklin,Franklin city,51620,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72111,Peñuelas,Peñuelas Municipio,72111,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72113,Ponce,Ponce Municipio,72113,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37137,Pamlico,Pamlico County,37137,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51127,New Kent,New Kent County,51127,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37107,Lenoir,Lenoir County,37107,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72117,Rincón,Rincón Municipio,72117,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34017,Hudson,Hudson County,34017,50.0,AL092020,al,9.0,000,2020072812,2020080506
42,42029,Chester,Chester County,42029,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37073,Gates,Gates County,37073,50.0,AL092020,al,9.0,000,2020072812,2020080506
42,42089,Monroe,Monroe County,42089,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36085,Richmond,Richmond County,36085,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72023,Cabo Rojo,Cabo Rojo Municipio,72023,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51036,Charles City,Charles City County,51036,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37187,Washington,Washington County,37187,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24035,Queen Anne's,Queen Anne's County,24035,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37049,Craven,Craven County,37049,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36079,Putnam,Putnam County,36079,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51700,Newport News,Newport News city,51700,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37195,Wilson,Wilson County,37195,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37061,Duplin,Duplin County,37061,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34025,Monmouth,Monmouth County,34025,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51183,Sussex,Sussex County,51183,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24041,Talbot,Talbot County,24041,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34035,Somerset,Somerset County,34035,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24045,Wicomico,Wicomico County,24045,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37091,Hertford,Hertford County,37091,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34029,Ocean,Ocean County,34029,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36105,Sullivan,Sullivan County,36105,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51740,Portsmouth,Portsmouth city,51740,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72011,Añasco,Añasco Municipio,72011,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37017,Bladen,Bladen County,37017,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37143,Perquimans,Perquimans County,37143,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37095,Hyde,Hyde County,37095,50.0,AL092020,al,9.0,000,2020072812,2020080506
45,45019,Charleston,Charleston County,45019,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37015,Bertie,Bertie County,37015,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37079,Greene,Greene County,37079,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24039,Somerset,Somerset County,24039,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24025,Harford,Harford County,24025,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51001,Accomack,Accomack County,51001,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37129,New Hanover,New Hanover County,37129,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24037,St. Mary's,St. Mary's County,24037,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37147,Pitt,Pitt County,37147,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51081,Greensville,Greensville County,51081,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37141,Pender,Pender County,37141,50.0,AL092020,al,9.0,000,2020072812,2020080506
09,09001,Fairfield,Fairfield County,9001,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24029,Kent,Kent County,24029,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51710,Norfolk,Norfolk city,51710,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34015,Gloucester,Gloucester County,34015,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37133,Onslow,Onslow County,37133,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36095,Schoharie,Schoharie County,36095,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34011,Cumberland,Cumberland County,34011,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37065,Edgecombe,Edgecombe County,37065,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36083,Rensselaer,Rensselaer County,36083,50.0,AL092020,al,9.0,000,2020072812,2020080506
09,09005,Litchfield,Litchfield County,9005,50.0,AL092020,al,9.0,000,2020072812,2020080506
45,45051,Horry,Horry County,45051,50.0,AL092020,al,9.0,000,2020072812,2020080506
42,42091,Montgomery,Montgomery County,42091,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34027,Morris,Morris County,34027,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51830,Williamsburg,Williamsburg city,51830,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34013,Essex,Essex County,34013,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51193,Westmoreland,Westmoreland County,51193,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37191,Wayne,Wayne County,37191,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36081,Queens,Queens County,36081,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72125,San Germán,San Germán Municipio,72125,50.0,AL092020,al,9.0,000,2020072812,2020080506
42,42045,Delaware,Delaware County,42045,50.0,AL092020,al,9.0,000,2020072812,2020080506
50,50003,Bennington,Bennington County,50003,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34003,Bergen,Bergen County,34003,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36047,Kings,Kings County,36047,50.0,AL092020,al,9.0,000,2020072812,2020080506
42,42077,Lehigh,Lehigh County,42077,50.0,AL092020,al,9.0,000,2020072812,2020080506
42,42095,Northampton,Northampton County,42095,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36061,New York,New York County,36061,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34041,Warren,Warren County,34041,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36021,Columbia,Columbia County,36021,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72079,Lajas,Lajas Municipio,72079,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37053,Currituck,Currituck County,37053,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51115,Mathews,Mathews County,51115,50.0,AL092020,al,9.0,000,2020072812,2020080506
42,42017,Bucks,Bucks County,42017,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34031,Passaic,Passaic County,34031,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37103,Jones,Jones County,37103,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34033,Salem,Salem County,34033,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72083,Las Marías,Las Marías Municipio,72083,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37041,Chowan,Chowan County,37041,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72059,Guayanilla,Guayanilla Municipio,72059,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51175,Southampton,Southampton County,51175,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36087,Rockland,Rockland County,36087,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51800,Suffolk,Suffolk city,51800,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24011,Caroline,Caroline County,24011,50.0,AL092020,al,9.0,000,2020072812,2020080506
10,10001,Kent,Kent County,10001,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37117,Martin,Martin County,37117,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34019,Hunterdon,Hunterdon County,34019,50.0,AL092020,al,9.0,000,2020072812,2020080506
42,42103,Pike,Pike County,42103,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36025,Delaware,Delaware County,36025,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37127,Nash,Nash County,37127,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51199,York,York County,51199,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37019,Brunswick,Brunswick County,37019,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51131,Northampton,Northampton County,51131,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51149,Prince George,Prince George County,51149,50.0,AL092020,al,9.0,000,2020072812,2020080506
45,45043,Georgetown,Georgetown County,45043,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51650,Hampton,Hampton city,51650,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36071,Orange,Orange County,36071,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36093,Schenectady,Schenectady County,36093,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36005,Bronx,Bronx County,36005,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34001,Atlantic,Atlantic County,34001,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37047,Columbus,Columbus County,37047,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51810,Virginia Beach,Virginia Beach city,51810,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51103,Lancaster,Lancaster County,51103,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51159,Richmond,Richmond County,51159,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34021,Mercer,Mercer County,34021,50.0,AL092020,al,9.0,000,2020072812,2020080506
50,50021,Rutland,Rutland County,50021,50.0,AL092020,al,9.0,000,2020072812,2020080506
50,50001,Addison,Addison County,50001,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37163,Sampson,Sampson County,37163,64.0,AL092020,al,9.0,000,2020072812,2020080506
37,37141,Pender,Pender County,37141,64.0,AL092020,al,9.0,000,2020072812,2020080506
37,37163,Sampson,Sampson County,37163,64.0,AL092020,al,9.0,000,2020072812,2020080506
37,37061,Duplin,Duplin County,37061,64.0,AL092020,al,9.0,000,2020072812,2020080506
37,37017,Bladen,Bladen County,37017,64.0,AL092020,al,9.0,000,2020072812,2020080506
37,37141,Pender,Pender County,37141,64.0,AL092020,al,9.0,000,2020072812,2020080506
45,45051,Horry,Horry County,45051,64.0,AL092020,al,9.0,000,2020072812,2020080506
37,37019,Brunswick,Brunswick County,37019,64.0,AL092020,al,9.0,000,2020072812,2020080506
45,45043,Georgetown,Georgetown County,45043,64.0,AL092020,al,9.0,000,2020072812,2020080506
37,37047,Columbus,Columbus County,37047,64.0,AL092020,al,9.0,000,2020072812,2020080506
